,content,score
12,厨房四个小家电利用率很高 来回插拔不方便 以前用过一拖三的 又怕电流过大 这个插排很方便 独立开关 不用插拔插座头了,5
13,还不错，还可以吧，20多块钱啊，那个会员还不错，挺好的，物流也比较给力，上午买的下午就到了，非常好，非常好，非常好，OK OK很OK，不错的，可以的，不？,5
14,已经用上了，东西很好，很高大上，特别要说一下快递员打我电话没有打通，已经走了很远了，之后我联系上以后，特意跟我送过来。给京东点赞，给快递哥哥点赞?,5
15,排插很不错每个插孔都有安全门，分控的都有开关比较软不硬邦邦的，灯光亮度也比较柔和的。,5
16,飞利浦的插排都是广州市昊达电子代工。拿到手首先一个感觉，好大好有分量。选择飞利浦看重的是其彪炳的一体式插套。期望它真的能防雷防电涌。,5
17,包装很好 物流也超快 家里一直用飞利浦的电器 很放心 这次也很满意 用着踏实 每个独立插座都带按钮 很安全,5
18,收到货了，东西很好，一看就是飞利浦的，专有质量，特别好用，买回来就已经用了,5
19,"忙了，都忘记了，不好意思 还能说什么呢～～有生之年能碰到老板这个店，够幸福的．． 
质量还不错，货发到的也很及时 ***可以用 衣服 裤子 什么什么的 
老熟客了,东西还是一如既往的好,货真价实的日货尾单,性价比突出 
哈哈，很喜欢，以后看到好看的包再进点吧 
不错，百搭的裤型 
很修身，颜色很正 
质量很好，物超所值 
真的不好意思 由于我的粗心大意让**麻烦了... **店家昵称 
衣服质量特别好。 
第二次买了 货不错啊老板人很好 
性价比很高，这样的价能买到这质量非常不错。 
YY不错,对的起价格！ 
朋友都说不错，很值！ 
皮质很厚实，不错，质量很好
换的裤子已收到，麻烦老板了，非常感谢！ 
果然一分钱一分货，版型超好 
你店的都很好质量。谢谢！ 
卫生巾，非常爽，非常舒适，非常贴心，而且防渗漏 
衣服还不错，这个价格还值，大小正好，我158，105斤，穿L码正好。 
虽然还没有到手上，不过爸爸说不错 ！ 
卖家确实很好，宝贝就和介绍的一样
实在是考验修身极限...以后还是要买L啊 哈哈 
最近太忙了，确认晚了，东西是很好的，呵呵。 
很棒的衣服，很好的服务，谢谢。 
货很好",5
20,以前买过飞利浦的插板，挺好用的。所以在京东上买了一个急用，有分控开关就是好，可以单独控制电器也不用将电器的插头取下来，很实用。京东物流也很给力，值得推荐??,5
21,飞利浦的插排特别好用！每个插孔单独控制，做工安全，使用放心！,5
22,质量杠杠的  同价位的比某牛的要好看大气许多   放厨房用的   分控很方便   避免插头频繁插拔  京东物流一如既往快,5
23,一直喜欢飞利浦这个品牌，电器，质量非常好，这款，插排，外形设计很好看，感觉非常实用,5
24,买来就用上了，真的很不错，虽然品质不如公牛，但公牛确实太难遇到打折了，还是这个打折时性价比高一些。,5
25,到货很快，前一天晚上下单，第二天上午就收到了。已经用过了。很好用。比实体店买的便宜。外观也很喜欢。,5
26,飞利浦（PHILIPS）防雷插座/插排/插线板/接线板 抗浪涌 功率过载保护 六位全长3米 双核电插板，做工很好，安全实用。,5
27,大品牌，高品质，产品曲线很上档次，正常办公用起码十年以上吧?,5
28,黑色的外表很酷炫，流线型不错，看中的是防雷功能，用在电视插座，不怕打雷损伤电视了,5
29,是真的真的非常好用哦，而且还非常靠谱，价格很合理，设计非常合适，个人非常喜欢，非常满意，非常不错！,5
30,很好，独立控制，飞利浦大品牌质量不用担心，用在电视机这里非常合适,5
31,插排很漂亮 ，做工也很好，不愧大品牌，物流速度很快，昨晚下单，今天就到了。京东物流，牛！,5
32,首先要说物流 真的很快 双十二期间能有这个速度 很赞 12号买的 13号中午就到了 宝贝很好  有单独开关 质量看上去也不错,5
33,好用 简简单单的 实用方便 每一个插口都可以插两头或三头的 分控设计 不错 感谢店家感谢京东 卖家服务很周到 配送小哥很负责 次日达真心方便 周末网购已经形成习惯了 会继续在京东买买买的哈哈哈,5
34,还不错，各插口之间的距离很大，电线用料也很足，京东自营也是一如既往的快，好评！,5
35,大品牌，质量好，用料扎实可靠，安全实用，性价比高，防雷防触电，价格便宜，间距大，功能齐全，外观时尚，轻巧便携。非常好,5
36,这个插线板很美观，手感也很不错，四孔独立开关，更方便，价格也给力，质量相信飞利浦，支持京东,5
37,飞利浦（PHILIPS）SPS3421C/93 插排/插线板/接线板/拖线板/插板 4位分控全长1.8米 儿童保护门排插/插座，买来就用上了，非常好，安全性高，独立开关控制，省电又安全，推荐购买。,5
38,"无意中发现有这种转换插头，觉得灰常实用呢！床头都只有一个插头，又不想按插头一堆线，这种是最方便的啦！一个用台灯，一个可以手机充电。每个上面还有开关可能关闭电源！很满意呢！
京东超市快递也是很给力！方便快捷！",5
39,一直信赖京东自营商品，飞利浦排插，设计很好，每个插孔带单独开关及防护板，很方便好用，也可以防止小孩子误插，比较安全可靠。,5
40,插排还很不错，比想象中还要好。比图片中要显着大。分别控制，使用很方便。,5
41,京东双十一活动，满199减100，非常给力，一下子凑单买了4个。飞利浦世界大牌，品质做工有保证，又都是新国标，安全可靠，黑色加蓝色按键，造型非常时尚漂亮，这款每个插口都有分控，还带防雷、防过载功能，十分好评。,5
42,"赞赞赞经常网购，总有大量的包裹收，有很多评语要写!但是，总是写评语花掉了我大量的时间和精力!回头想想， 我花了钱了，还要我花大量的时间和精力来写评语是不是很不划算?所以在一段时间里，我总是不去评价或者随便写写!但是，我又总是觉得有点对不住那些辛辛苦苦工作的卖家客服, 仓管，老板。于是我写下了一小段话，给我觉着能拿到我五星好评的卖家宝贝评价里面以示感谢和尊敬!首先， 宝贝的性价比很高的，我每次都会先试用在评价的，虽然宝贝不一定是最好的，但在同等价位里面绝对是表现最棒的。其次，在与卖家沟通中，无论是前期咨询还是后期询问， 卖家都能好好解答。另外，物流的速度也是可以接受的, 偶尔有比较慢的物流，也希望大家可以耐心等待，毕竟卖家也不能控制物流的速度啊。相反， 卖家比我们更希望能早日到货，我们能早日付款啊!希望卖家能再接再厉，把店铺做的更大更强，提供更多更好的东西给大家。非常感谢你能看完。",5
43,不错，设计新颖，外形美观，还能每个插座控制开关，再也不用充电器拔上拔下怕引起火灾，还有防小孩子触电，很满意的插板，细节好评,5
44,很好的飞利浦 抗浪涌，功率过载保护，防雷插座。间距大，插拔方便。分控开关使用方便。过载保护，防雷功能，省心。,5
45,第二次购买，非常好用，质量也不错，一下解决可我的难题，独立开关非常好用，断不断电源自由选择。非常满意，省得拉接线板了，显得很整齐,5
46,这个飞利浦排插很好用，家人很喜欢，质量可靠，而且是四控四的，独立控制，真的很贴心，2500瓦大功率，以后再来光顾，谢谢！,5
47,第二次购买了，之前买过3米长的，用了快一年，当时优惠价就比这个1.8米长的贵几块钱。这次购买也是plus会员价不到二十入手，正好用来配合买的小电器使用。当然啦，东西还是很好用，每个插口单独开关控制既安全又方便。插口内有保护挡板，避免小孩用工具插入触电。通电后每个插位都有对应的红灯点亮指示。线粗，能可靠保证2500w10A电流的使用，做工过硬，磨砂白看起来很舒服。今年五月生产，不存在老化库存货的问题。,5
48,独立开关，方便实用！样子也漂亮，非常喜欢！前几天买了一个，结果不够用今天又买了一个，喜欢，感谢！,5
49,好大的插排，手感做工摸着很好，以前多用公牛，这个设计公牛没有，选择的飞利浦。,5
50,用材精致，设计简洁大方，非常适合理工类审美，按键对比以前有很大改进，没有之前那么松了，五星。,5
51,单独开关单独控制 方便安全 6个插孔 都是一个三项插孔一个两项插孔 非常实用 黑色颜值高 避免了白色粘灰看起来脏脏的顾虑 3米长线绝对够用,5
52,质量没的说，习惯好评，东西挺好的，快递一如既往的快，相信京东，打开后测试了一下，很好，元器件非常牛，真的很好用，而且很扎实。最后很想说，设置合理，质量好，推荐大家购买，京东物流一如既往的好！,5
53,这已经是买的第二个了，很好用，厨房一个，卧室一个。分开的开关按钮很实用，因为卧室用了加湿器，有时候需要停止，可还想接着充电，所以分开的开关小按钮特别实用。,5
54,看了这个广告片之后，把家里的一间卧室又给重新布置了一下。飞利浦的产品，家里有好多的飞利浦东西了，欧洲品质，信得过。这个插座放在沙发上用很方便。,5
55,产品很不错，好东西(?▽?)，物流速度快，继续加油，放心材质，造型靓丽，手感一流，颜值很高，系列产品配套使用，简直一流,5
56,真的很不错  线够大  新国标有安全门  止小朋友手指插入  插孔够多  自营送货快 服务好  五星好评,5
57,感觉分量很足，用料不错，样子也好看，飞利浦大品牌，值得信赖！插口之间宽度够大，不用担心相邻插头&ldquo;打架&rdquo;了！设计也很赞！希望耐用！,5
58,已经用上了，不错很满意，很安全，用哪个就开哪个，现在的科技太先进了，超级满意。而且也不贵,5
59,小巧实用，插上后上面的两相插孔还用使用。有的一转二插上后遮住了上面的两相插孔，不实用。这个做得很小巧，还有安全门，做工精细，贴心产品，值得拥有。,5
60,不错，买飞利浦还是买个信任和认可这个品牌的质量，4个有独立开关的座口用起来还是很灵活的，而且这款的插座也适合大电器，适用范围也很广。,5
61,便宜呀一下子买了4个，留着慢慢用。philips品牌，加长1.8米线，独立控制，还有儿童保护，材质、做工都很细致。总体说来品质好，价格低，性价比很高,5
62,插座非常棒，可以独立控制，用的时候非常方便，品质非常好，但有漏电保护门，家里有小孩的，特别适合购买。跟旁边的小闹钟配起来真棒！,5
63,这款飞利浦的4位插线板做工好，用料感觉也很足，拿在手里挺有分量的。开关很硬实，按下去需要一点力度，给人一种很可靠的安心感。连了一个3000w的TCL的电热水龙头，加上一个海尔的燃气热水器，没敢让它俩同时开过，电热水龙头也尽量不一次开太长时间，目前还没有什么问题。总之很满意。,5
64,几年前，2011年，开始就用飞利浦的插线板了，大品牌，质量有保证，并且外观时尚，内心非常的喜欢，看着心情都好。又安全，分控开关，堪称完美！?,5
65,这个插板真的是太方便了，不用每次充电的时候把另外不用的拔下来了，又安全，太实用了很喜欢,5
66,已经用了一段时间了，挺好的，插板很厚实，用起来很方便，有独立的开关，用完就可以关掉，家里有宝宝特别合适，不怕他瞎弄了，线也挺粗的，看着很结实，家里不少东西都是飞利浦的，挺好的，而且京东物流绝对的快！,5
67,家里的小电器越来越多，插座明显不够用了，总是插拔很麻烦，已安上使用，两个独立控制的开关灯很亮，电器不用时关闭一目了然，非常好。,5
68,这个插线板我见到它第一眼就心动了，真的很漂亮。买到手一看，哇哈哈，好有质感，单独按键控制很方便，再也不用频繁插拔插座了，飞利浦大牌子，高大上伟光正，你值得拥有。,5
69,一次买了好几种，感觉很好用，餐柜旁只有一个插座，以前都是用接线板转接的，接线板不好固定不说，还有一堆长长的线缆很碍事，无意中发现有这种分接插座，用上正合适。,5
70,首先就是先比较长，能满足基本日常需要。每个口都有专门控制按钮，颜值也非常高。,5
71,"很满意，**时购买的，虽然不是618的历史最~，但是可以分期超级满意。运气很好，箱子到手没有磕碰，海关锁也可以顺利打开，箱子很轻很能装，平时旅游都是廉航，行李基本都随身不托运，对箱子的要求就是一定要轻，在红色和紫色中纠结很久，最后还是买了紫色，到手不后悔，真的很好看，家里买过好几个箱子了，之前买的ito还要*，箱子自重太重，所以对美旅的这个超级满意，等黑五再*买个新秀丽。京东是送货最快的商城，没有之一。*天才能到货的东西，*天就到。满意满意。
",5
72,插线板不错，大小合适，做工优良，春节送货，隔天就到，物美价廉，非常不错，一下买了好几个，小米的，飞利浦的，公牛的，小米的最精巧，但是感觉不太好插，没有单独的控制系统，价格五十不到，总体来说性价比还可以,5
73,京东自营商品质量很好，飞利浦插线板质量很好，11.11购买5个80元，非常实惠，还有独立开关。,5
74,"我一直喜欢飞利浦，是因为它的质量真的很好。你别不信。真的。
不小心电视声音也录进去了。",5
75,插板收到，质量很好，不愧是名牌，有人给差评我开始犹豫，下决心买的，没想到质量这么好。就想要多空控的用着方便，免得总是拔插头，麻烦。总之非常满意。,5
76,飞利浦的电器，果然还是一如既往的可靠。做工，用料都很棒！开关手感很好，声音清脆，弹簧强度刚刚好。差点把插排当减压玩具玩的按起开关都有点停不下来了&hellip;&hellip;插排正面设计很整洁，边角都很光滑。背面边缘有点锐利，但平时碰不到，并不影响什么。插孔里面有防尘的设计，滑动很流畅，插拔插头的时候几乎感觉不到。非常满意。京东物流也没的说，第一天晚上下单，第二天中午就送到。包装完好，啥毛病没有。满分好评。,5
77,京东物流真的很快，我昨天夜里快12点下的单，今天上午就到了。而且宝贝儿也不错，质量非常好。我一下就买了三个。居然还能享受八折，太意外的惊喜了。飞利浦的插线板非常棒，看着就非常喜欢，简单大气上档次，而且插孔很多。而且里面的线材很棒，而且按钮的手感非常好。跟宣传的没有两样。回来迫不及待的就使用上了。,5
78,嗯，这个牌子非常好，非常漂亮，简单大气，又觉得那个方便实用。非常喜欢，希望保持越做越好。,5
79,不错，间距比较大，摸着也比较扎实，独立控制开关这点设计很好，电脑插座就不用拔了，哈哈。好评,5
80,插线板的质量不错，物美价廉，信赖大品牌。插口很多，能满足生活所需。配备一个总控开关，不用的时候，将开关关掉即可，再也不用拔掉整个电源线了。而且是防雷的，用着放心。下次可以再买一个多点控制开关的插线板。,5
81,一直相信京东，这款插座颜值和性价比都很，开始以为很小，收到后挺大的，感觉4个插头同时插上毫无压力，希望可以用的长久，相信飞利浦大品牌的品牌力量，家里的灯都是飞利浦的，&rdquo;哈哈 确实挺潮的。给力 全五星好评 不错不错，满意的一次购物,5
82,利浦（PHILIPS）插座/插线板/插排/排插/接线板/拖线板8位3米，很好用，这个品牌值得信任，安全，插2部电脑，很合适，价格不贵，*元,5
83,首先说到货速度把，是真的快，然后做工用料感觉非常好厚实，好评，一直用飞利浦的东西，点赞,5
84,给公司买的，办公室使用，插个电脑，插个打印机啥的，一点问题都没有，质量好，做工好，插小太阳也没问题。好评！,5
85,物流很给力，前天晚上下的单，第二天就到了。另插线板也很不错，颜色白净，孔距大，插拔自如，做工精致，总之很满意！,5
86,卧槽真的，这物流速度也太快了吧，惊了，昨晚11点下的单，今天上午11点就到了，很好很强大，感觉高大上，一通电的瞬间感觉热血沸腾了，哇，很强很强，那蓝色的灯光，十分的美丽,5
87,飞利浦的插线板，品质没得说。主要看中它独立控制的功能，分回路控制，非常实用。不用经常拔插插头，对于延长电器的使用寿命也是起作用的。多花两个钱，买质量好的，提高生活品质。坚决拒绝低质伪劣产品。,5
88,一个知名的品牌，质量有保障，做工和质量也很满意，独立的通电按键设计更合理，更贴近需要，一次采购不同线长满足不同的需求，性价比不错，很满意，好评,5
89,规规矩矩的防火料，按键清脆，双11几乎半价入手，10安2500瓦，非常满意。希望能开发更高端一点的产品，比如各插孔间距再大一点（有些设备是两脚插头横着插的），还有那种老贝尔金一样巨大的八孔还带网线in&amp;out的。,5
90,飞利浦的转换插头，品质没得说。主要看中它独立控制的功能，分回路控制，非常实用。不用经常拔插插头，对于延长电器的使用寿命也是起作用的。多花两个钱，买质量好的，提高生活品质。坚决拒绝低质伪劣产品。,5
91,送货快，拼购价格便宜，插座质量非常好，很有分量，做工精良，孔距很大，插各种插头都互不干扰～有过载保护开关和防电门，安全有保障～考虑再买一个备用～,5
92,超高性价比的插排，飞利浦大品牌值得信赖，双十一个位数的价格买到的！超值超值！做工很好，很有分量，线很粗，每个空位独立按钮，唯一缺点就是好像不够1.8m长，不过够我用了。,5
93,质量很好的，有保护装置，可防触电，物流很快，快递员不理想，不打电话，直接扔代收点，费了半天劲，走了三公里才拿回来,5
94,飞利浦的这个电插板很好。孔距之间的距离也够宽。做工用料很值。分控的设计真的很实用，要用哪里的插孔就开那里的开关，其他暂时不用的用电器的插头也不用从电插板上拨下来。,5
95,超级好用，解决了插座不够用的大难题，和墙面贴合、很稳固，分别的独立开关还带指示灯，设计赞。非常满意！,5
96,产品线条感好，开关键方便 ，同时使用多个电器，电磁炉开水壶都不发热，很好,5
97,很好，做工用料都不错，哈哈，满意，价格也不错。,5
98,想想之外的好用  大爱 如果间距再调整一下就完美了  现在二三插孔只能用一个,5
99,拍下第二天就到了，速度很快。大品牌值得信赖。用来插电脑路由器的。够用。,5
100,很好，分控开关方便安全！这是一个好评模版，不要看了下面都是废话。因为本姑娘很懒不想每个宝贝都写好评，所以才模仿网友的好评模版。但是这个宝贝不管是质量、款式还是性价比，都是本姑娘喜欢的。如果是不喜欢的那本姑娘就会很生气，然后这个模版就变成了各种喋喋不休的吐槽，自然就不会撒下这个好评给各位~一个参考，本宝贝还是极好的。,5
101,商品的质量很好&hellip;耐高温&hellip;耐火烧&hellip;第二次购买了&hellip;质量很好！赶上活动价格！超级实惠！,5
102,当天晚上下单第二天就收到了，是我需要的东西，质量不错，带分控的非常方便。,5
103,外观非常好看，对比了好几家，还是飞利浦的拖线板看着好看一点，所以最后还是买了飞利浦的，线径很粗，买的长度也正合适，每个插孔都有各自的控制开关，而且每个插孔也都有防护措施，非常满意哦！,5
104,简洁大气，间距较大，非常适合，现在很多插头都很变态的大，这个很棒，路由电源插上，也不影响边上的插座，好的很，赞,5
105,照片是原图哦，很大气，白色挺喜欢的，质量也很好，用的也很方便，有独立的开关按钮，单独控制的。必须五星好评。,5
106,质量很好，家里用的插排都是飞利浦牌子的。独立控制给电这个特别实用，需要哪个按下开关，红灯亮起就是给电。不亮灯的是无电。插眼儿里有隔离板，防止家里宝宝顽皮手指插进去出危险。很好用的插排，推荐哦。,5
107,拿到手感觉好大哇，很霸气。拆开细看，做工很好，严丝合缝，插孔力度适中。接电，灯还是蛮漂亮的，大气又不刺眼。总体很满意。,5
108,"首先,京东物流还是一如既往的快,有保障,我买的时候是39.9,后来降价了,然后保价,减少了十块钱,特别良心,这在**是没有的,而且插座也特别好用,可以单独控制,再也不用扒充电器了???",5
109,飞利浦（PHILIPS）一转三插座/转换插头/电源转换器 3位分控无线转换插排/插线板/排插，质量好，非常棒，慢慢的把家里的插都换飞利浦！,5
110,超级好用，非常方便，家里洗衣机用，以前是用有线的那种，只有一个总开，还线到处散，换这个以后方便多了。,5
111,19.9抢购的，一气买了三个。分孔控制，非常方便。开关按键清脆有弹性，感觉比较好，插孔防触电挡板确实有作用，两孔的用钥匙单插一个孔的时候，用了比较大的力也无法插进去，三孔的感觉挡板要松一点。，不过还是很好的，比原来用的没有挡板的安全多了。,5
112,超级好，哈哈哈，本来想让师傅改装插座的，说一个70快钱，这个插座完全省了，三十块钱搞定啦,5
113,插线板很扎实，看起来质量就很好，八个插孔，这下够用了，电脑，充电器，都不用愁了，一个搞定；有需求的赶快下单了，选它没错,5
114,简约实用，优雅大气，双开关设计可以有效利用资源，同时又保证了安全和节能的问题。使用下来感觉不错很好用，设计也很合理。,5
115,拖线板超乎意料的大，做工很扎实，拿在手上沉甸甸的感觉，拥有防雷效果很好，再也不怕打雷时使用电器啦。,5
116,很好满意，特别是这个材质塑料感很强很棒，我特别喜欢，而且按键比较多，没事喜欢按一按，物流也快，总之满意，给好评,5
117,插板很好(?▽?)，飞利浦，大品牌，质量好，按键很好，安全门也很方便，以后买插板就选飞利浦了。,5
118,挺好的，完全解决了家里插座不够用的烦恼，插上她，一个顶三个用。而且用起来很方便，大品牌，肯定很安全，上面还有个小灯。,5
119,很好用，分开的开关，很方便安全，家里面有好几个了，好用。喜欢,5
120,简单大方，实用性很强，这么大的牌子，品质应该是不错，继续使用中,5
121,很实用的插排，飞利浦也是让人放心的牌子，单独控制开关，安全可靠。价格合理，很满意。,5
122,飞利浦（PHILIPS）插座/插线板/排插/接线板 8位3米全长 保护门安全 防火阻燃插板  物美价廉实用，质量很好，京东物流超快，服务态度很好，此次购物很满意。,5
123,实在是太给力了，真的超出自己的预期好多啊。线缆非常长，非常粗，2500w绝对没有问题。插也还有安全门的独特设计，小孩也不怕误触了。而且还有过载保护的功能和理线功能。,5
124,"物流贼快 当日达
没什么好说的 给力
最大功率2500w",5
125,第二次购买了，操作很简单，独立控制，安全系数高，质量有保障，还会买的。,5
126,物流很神速，挺好的，质量好，颜值高，很实用。长度也刚刚好。,5
127,质量不错，开关手感很稳实，不是那种松松的。电饭锅、榨汁机，再也不用插头拔来拔去了。关键是价钱比较合理。,5
128,首先京东自营的速度真是没的说，前晚11点多下的单，昨下午就到手了。从北京到湖南的一个县城，这速度乍舌简直就跟同城差不多了。插座很好，满意，外观精致大气做工好。很好插拔，松紧适度。而且它还有能恢复的防过载断电保护，阻燃高达850度，比一般要求的750度高，还有防触电安全门。理线功能创新实用,5
129,飞利浦的这个串线的整理接线板还是非常非常好的，设计挺合理的，很有用，可以整理不同电器插头。感觉不错的一个板子，虽然贵一点，但是，质量很好，用着也很放心。,5
130,飞利浦的电源插座是4位单独控制，3米长，质量非常好，赶上京东做活动，价格实惠，买了3个，送货非常快，质量没的说，放在手里，包括按触的感觉都非常好，真的不错，给大家推荐,5
131,看到东西比图片显得小巧精致。很实用，插孔距离恰到好处，相互间没有干涉。完美。适合厨房使用。,5
132,"飞利浦的插排确实不错，孔距大
好评。  后面的为模板质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，服务态度很好，运送速度很快，很满意的一次购物",5
133,飞利浦的插排，质量一直没得说，防过载设计，很好。做工精美，京东快递速度也是快，很满意的一次购物。以后有活动还要来买。,5
134,插板十分精致，也很结实。配线长度也足够，很好用。有安全门，用起来放心。之前购买了两个，后来有消息显示，订单已取消，又再次购买，结果是双丰收，真是价廉物美，满意欣喜！,5
135,很棒，每个都能独立开关，很方便！大品牌，做工和用料都很好，设计合理，不会互相影响！不错，很喜欢！,5
136,颜值巨高的一款插座，用料结实，线够粗，还有独立开关想用哪个开哪个  方便又实用，隐藏式指示灯清晰明了不刺眼，儿童保护门安全不容易藏灰，这个价格能买到真的赞，以后插座只买飞利浦的，太完美了！,5
137,感觉质量不错，已经用上了，现在还看不出什么状况，慢慢来观察吧，等过一段时间看结果吧！京东快递比较给力，比较快，风雨无阻，值得称赞！下次有活动继续购买！祝越来越好！生意兴隆！好评！全五分！快递也五分，服务五分！,5
138,东西很棒，非常好。独立开关，使用。这个价格，这个质量，绝对可以的。,5
139,放在这里刚刚好，飞利浦的用电器一直很信赖，而且插线板最好用并联可控的，一是省电二是安全，我一个固定插台灯，一个固定插电脑，一个活动插手机充电宝等电器，还有一个机动,5
140,飞利浦延长线插座已经收到，外观看着非常不错，还没有打开封，用，快递小哥服务非常好，下次还在京东买，这次购物非常满意！,5
141,飞利浦的接线板很好，而且是分控的，每一个插头上面都会有开关。我用它控制微波炉，消毒柜和电饭煲的都插上，随时开开关就行。很方便，而且做特价，价格也很便宜。,5
142,飞利浦品牌值得信赖，插座设计人性化，有防儿童触电设计，儿童好奇心强，总喜欢去摸插座，还会把手指插进孔里，一直担心这个问题，这下好了，飞利浦的插座人性化设计正符合我。而且还有10安和16安两个插头，方便家庭使用，安装方便。京物平台，已是多次在京东平台购买电器及电器配件了，都比较顺心，顺意。京东物流，快，真快，真的快，赞赞赞，赞产飞利浦品，赞京东平台，赞京东物流。,5
143,京东非常好啊，动作非常快呀，和描述一样，今天下单，明天到优惠又多非常好非常好，用起来非常好，和MIGA卖家的描述一致，用起来非常的顺手，爱妃长的好，安全可靠有保障,5
144,大品牌值得信赖！很不错的插座脱线，独立开关，用起来很方便，美观，不占地方！最主要的是不先用其他位置！！推荐！！！,5
145,"做工很不错，外观也很好，单独控制不用扯大功率电器的插头了，非常方便！线也挺长的，虽然我暂时用不上~
好评好评！推荐给身边的人买~当时活动价39.9感觉赚了",5
146,插线板看上去不错，性价比很高。质量绝对杠杠哒。做工精细品质过硬。还是大牌子，舍不得用，先留着，好钢要用到刀刃上。,5
147,昨天下单，今天就收到货了，京东速度很快。这个电插板，手感不错，还有儿童儿童防护装置。每个插座的地方还有单独的，控制按钮，比较安全。,5
148,京东服务就是好，堪比火锅界的海底捞！次日达，体验很好。产品质量没的说，放心靠谱，买正品，上京东，送货快，体验棒棒滴！,5
149,活动价入手，一次买了两个，非常不错，有独立的开关，超方便，京东物流也超快，次日达，不错,5
150,第一次买飞利浦的插排，质量真的很好，按键很大很有劲，指示灯是隐藏的，但是很亮，比公牛的还大气，做工相当好。绝对五分好评。,5
151,不愧是大品牌，質感非常好！總算可以一口氣把電視機、網路、盒子、音響設備所有電源插座收納起來！強烈推薦有強迫症的朋友一定要買！哈哈～,5
152,菲利普大牌子，质量就是好，额定功率高，使用电磁炉更安心，插座不会起火花，安全，放心，京都快递就是快，服务很周到。,5
153,很大一堆，真的很大，功率应该够了。到货快，最近搬办公室，买了不少了,5
154,外观简洁大方，用起来很方便，四组插孔，即可用于三插头，也可用于两插头，而且四组插孔是独立开关,5
155,分位中间空位大，宽敞，挺大气，用来给手机充电足够用了还不用总拔插充电器，多设备不同充电器用挺合适，很喜欢,5
156,质量很好，插上去很稳，开关的质感也不错，估计用个十年没啥问题,5
157,每套5孔插头上配一个开关，这样面包机，破壁机，电水壶什么的就可以分别开关，省得来回拔插头换插头，特别实用。,5
158,"京东1111搞活动 正好刚需  买买买  非常划算了
飞利浦的东西还是靠谱的  航嘉的也很不错  性价比非常高",5
159,它身体看着蛮好，长的也很标致，气质端凝内敛，尤其一脸严肃正经的样子很是我的菜哟&hellip;&hellip;只怜命运不济，出身于满减凑单，不堪大用，只能陪着我面壁思过&hellip;&hellip;555,5
160,外观很不错啊！使用很方便，现在小电器那么多，要有这样的插排才够用，还能单独控制，特别方便。,5
161,很好的插排，家里电线，充电线，鼠标线都可以收纳一下，一直用飞利浦的，不错，京东快递很快，很满意,5
162,飞利浦，大品牌，好用，而且带灯，特别使用，家里两个洗衣机都能用上,5
163,质量非常好，做工精细。用上之后，满意度十足，是一次完美的购物！,5
