,content,score
96,嗯不错！按一下就断电了，我是说做插电的情况下按的！就这质量？还是公牛的，我真tm呵呵了！相信公牛才信任的！,1
97,公牛（BULL）新国标防漏电保护器插头16A热水器空调大功率无线插头GN-920LD公牛（BULL）新国标防漏电保护器插头16A热水器空调大功率无线插头GN-920LD公牛（BULL）新国标防漏电保护器插头16A热水器空调大功率无线插头GN-920LD,1
98,外观不错，没有过载保护。不用担心乱跳闸。分控，可以不用把插头。供应商服务太差，问了半天，没认真回答我的问题，气死我了。,1
99,东西看着不错，但是装线时傻了，公牛用的特殊镙丝，平常用的梅花和十字镙丝刀根本用不上，不知道生产厂家是为了防贼偷电吗,1
100,我买这个接头的目的是我需要一个转接头，但是，这个转接头还需要另外一个转接头！那我买这个接头的目的就是让它们搞3P吗 ？（微笑）,1
101,这个插座真心一般，没有以前的好了,1
102,前天刚买了今天就搞秒杀？?,1
103,怎么会有没有线的这种东西呢？,1
104,东西一般般。不推荐再买。东西一般般。不推荐再买东西一般般。不推荐再买,1
105,说好的发票呢？什么情况？？？,1
106,一下完单，第二天就降价14元！,1
107,才买第三天，就开始打折降价！,1
108,价格浮动大，购物需慎重,1
109,昨天买了今天就降价，不开心,1
110,有点小贵，我想问你们有发票吗？,1
111,买完接着就降价了，什么鬼？,1
112,产品不错，就是京东的态度太差,1
113,这么慢的物流咋好意思写着次日达？,1
114,刚买就降价，特价比平时还贵,1
115,话不多说，看图，东西差太多,1
116,收到的货不对版，京东是怎么了？,1
117,没用几天就坏了，不给发票,1
118,京东客服338115号客服服务态度差，。,1
119,前一天买  第二天就降价了,1
120,没收到赠品，竟然显示收货了,1
121,线不标准，容易发热,1
122,配送差，客服没活人,1
123,第一次买插排是坏的，换货后还行,1
124,怎么各种降价啊，买了没多久就降10块,1
125,，没两天就见了20块，,1
126,发票不给开全额,1
127,我要纸质发票，竟然没给我,1
128,给我发过来的怎么看都像是用过的！,1
129,我的天618买55，过了几天降价，这京东够黑的。,1
130,感觉这款产品卖得贵了一点没有什么,1
131,刚买完就降价，不能这样吧,1
132,质量下降，其中有一个竟然是坏的。,1
133,有一个是开封的七天无理由退货品,1
134,买完就降价了五元,1
135,东西不错，物流太差,1
136,二手货，懒得退了。包装都不装好！,1
137,包装包的有点勉强啊,1
138,感觉不怎么要样,1
139,线不够长。比较贵,1
140,每次都不提醒收件,1
141,买了不到15天就降价20，现在价格只要40多,1
142,没有纸质发票，因此差评退货。,1
143,刚插上就跳闸了，#,1
144,为什么我刚买的52.9，才两天就降价！！！,1
145,物流差都是自己取,1
146,刚买，第二天就降价,1
147,为啥没给我开发票,1
148,三米线明显不足,1
149,货给我发错了，懒得换了,1
150,@来的，买回来用不了,1
151,发来的是拆开过的，包装盒都烂了,1
152,质量很一般感觉不是正版,1
153,没有看到货就显示订单完成,1
154,根本没收到，问了也没回应，还好东西便宜,1
155,还行  但是质量不值这个价,1
156,我C，说好的送理线器呢。怎么不送。,1
157,质量差 一用就烧坏了。哎,1
158,用起来还不错，就是有点贵。,1
159,不咋滴，2个月开关就坏了,1
160,买贵了。要求退货,1
161,包装实在是不敢恭维,1
162,怎么开关都有电流声，烦烦人,1
163,没有电院线和插头,1
164,包装压变形，有打开过的痕迹,1
165,插头铜片都是弯的,1
166,包装都是烂的，是别人退了多少次了么？,1
167,线好短，有个按钮比别的凹。,1
168,不咋地，线也不送,1
169,*就是*唉。拆开一看就是别人退货的。,1
170,包装太脏了 外表包装有破损&hellip;&hellip;,1
171,"没有线
标注不清晰",1
172,不如实体店买好,1
173,为什么不给我线,1
174,有一个通电指示灯是坏的，怀疑真伪,1
175,6.18买6.19就降价！我真是喝了*了,1
176,你们这价格我真不感恭维，刚收到你就降十元,1
177,仔细检查，发现线有划痕，疑似二手货,1
178,同样产品价格贵了几十元，感觉上当了,1
179,连个包装都木有 就是用个袋子装着？,1
180,客服服务差，发票问题前后咨询结果不一致,1
181,这个验证码被刮了是怎么回事,1
182,刚买来就秒杀还不能保价，京东开始耍人了,1
183,刚买来就秒杀还不能保价，京东开始耍人了,1
184,比较坑，刚买就搞活动便宜30块,1
185,京东快递不行了 两天才到 售后也处理不了问题，哎,1
186,没有独立开关最要命的是线不够长,1
187,东西11号买的，22号就发现大降价，而且客服不给价保,1
188,包装都烂的不成样子了，像是别人退过的东西,1
189,用过了吗？介样给我不太好吧。,1
190,这是怎么了京东,1
191,公牛不地道，刚收到货就降价了,1
192,没看到有送什么理线器,1
193,自我感觉不怎么样，插孔都对不上,1
194,感觉一般，就是价格有点贵。。。。。。。,1
195,买完就掉价了，比较伤心~这有点坑,1
196,物流差评，东西发错过了几天才到，但不影响对京东的支持，谢谢！,1
197,样式还可以，里面太脏了，盒还坏了,1
198,这个是假的公牛吧！防伪码是刮不开的！,1
199,其他都满意，但我想说这有1.8米吗？,1
200,没有线。。。买的时候没注意到 大家注意了,1
201,收到封口就是拆开的，买到被人换过的东西就是不爽啊,1
202,公牛插座，不是一般的贵，线还贼短,1
203,啥东西啊，发票还得自己打印弄的麻烦死啦。,1
204,指示灯都不亮，真的还是假的&hellip;&hellip;,1
205,"按钮啊！就是硬，硬的,不推荐",1
206,感觉被调包似的，京东的东西如今也不敢相信了,1
207,这个我前一天63.9买的 今天就秒杀降价49～联系客服也不给价格保护退差价！,1
208,刚79.9买了，第二天就降价到52.9.说好的保价呢？,1
209,被人打开过，有使用过的痕迹，外观脏,1
210,到处都是这样的磨损，让人用过的？,1
211,被打开过，线有碰脏，壳子有伤，懒得退了,1
212,"我刚买完怎么就降价了？我买时63.90,现在只要49，京东应该给保价吧？",1
213,包装盒上面的封贴被人家拆过的，能用就不说了,1
214,二手的，封条明显是重新粘合的，内包装有破损,1
215,有了赠品无法保价，然而赠品一点用都没有，京东好深的套路,1
216,"买了5个，79.9,今天刚到货就降价了16&hellip;我觉得心情突然不好了！！！",1
217,有些部位烧焦感觉像是别人同过的二手货,1
218,封贴明显拆开过，都不粘了，别人退的又给我了?,1
219,感觉线根本没有1米8，只好两个插在一起用,1
220,快递员居然额外收*元,1
221,正在用，尺寸不够长，没有说的那么长,1
222,送过来其中一个灯是坏的，说换货结果给我安排退货，客服没人应,1
223,刚买来就坏了个灯，赶上双十一退换太麻烦了。退货,1
224,商品是二次销售的，防伪图层都被刮开过,1
225,不是正品，刚用一天，有一个孔就烧糊了,1
226,假的  二维码都扫不上,1
227,用了二十多天其中一个插头已经坏了用不了灯是灭的,1
228,啥啊这都是，买过的公牛插排插头都是用塑料盖扣着的,1
229,包装简陋不说 还降价。。。。,1
230,一个月不够降价了20元？天理何在？公道何在？价格是乱标的？？？？,1
231,618买的  几天又降价了,1
232,二手的商品被拆，**和*没有这型號小贵，但质量比飞利薊仔多了。。。,1
233,假货。还没用几天。一个指示灯都不亮了。哎。,1
234,到现在我都没收到货。刚开始说帮我找，结果找到不能退货了都没找到。,1
235,质量担忧啊。两个都有异响。都不检查就发货的？,1
236,刚买几天竟然掉价了，,1
237,差差差，京东快递为什么不和人联系，自行签收,1
238,包装拆开过，不是全新。,1
239,哇，昨天买今天降价，防不胜防。???,1
240,以前买的这款发生了爆炸    7月23日处理结果不满意,1
241,差劲,1
242,还没有使用，有个开关就坏了，,1
243,购买时需要提供发票，而每次都不给，你们在偷税吗,1
244,发票在哪里呢？,1
245,发票在哪里呢？,1
246,贵了,1
247,买完就降价！,1
248,发货是旧的，没有合格证，感觉是返厂的插排,1
249,包装破损。,1
250,差,1
251,买了就降价,1
252,乱降价,1
253,差,1
254,给我发了一个别人退的，好样的，也没给我处理,1
255,质量还可以，就是价位太坑，买回来没几天就便宜了基本二十块钱,1
256,插板不错，但是这包装明显拆过，二手的绝对差评,1
257,"二手货,上面还有黑手印,绝对不是出厂检查",1
258,一般般了，价钱比较划算吧，但是长度比较短，,1
259,应该是被某位退回的，又发给我了。因为插头没有保护盖扣着。,1
260,二手货，包装直接都是拆开的，**，装都不装一下,1
261,可以就是贵了,1
262,申请过换货，不过换来的防伪码被刮过。感觉挺失望的。,1
263,貌似不是真的,1
264,东西质量不错，京东客服差劲，发票不给开具，各种理由推脱逃避,1
265,发票没开，加急处理还慢，客服也挺冷，本来就是你们的错，拉ji服务,1
266,售后服务不行,1
267,质量一般,1
268,过分了，明显就是别人退货退的，还要没弄好包装，都打开来了,1
269,因为买第二天就降价了，因为个赠品还不能申请价格保护，#。,1
270,我已经无奈了，买了才几天，还没来得及用，就降了几次价，我该说什么？？？,1
271,差差差。没有签收显示签收！！！货在哪？,1
272,确认了，东西是已经开过封使用过的，表面已经摩擦出了痕迹,1
273,盒子两头的封口胶已经没有了，插座上也有痕迹&hellip;不用多说什么了,1
274,不好，图上说的是两个，结果收到货后只有一个，问客服，客服态度也不好，,1
275,没有赠品,1
276,没给发票,1
277,没线怎么用？,1
278,不好说,1
279,收到货后打开，一看就是被人用过的，不是新的,1
280,差,1
281,东西没得说，但京东快递预计1收货，结果2号送的，关键还不送楼上！,1
282,不送货上门,1
283,贵，不好用,1
284,便宜没好货，，京东上买到的是残次品，，产品是残次品，实体店里肯定卖不出去，在京东卖，大家不要买了！！,1
285,有一个三孔插座不能用，懒得退了。#，便宜没好货。,1
286,为何包装湿了？物流怎么搞的？商家不会好好包装下？这东西能进水嘛？,1
287,还是税票问题，请问我的税号跑到哪里去了？？？？？？,1
288,关了总控开关 尽然指示灯还是亮着的 只是暗一些,1
289,东西还是不错的，但是对现在京东白条的服务极其不满，所以整体一定一定要差评！！！,1
290,我就没有搞清楚，东西还没有到就签收了，经过打电话查询又说我的订单在配送中。,1
291,摇了摇里面零件不知道啥掉了  凑合用了,1
292,这是别人的退货吗？拆开外包装里面的产品包装就这，插头还没塑料套,1
293,这插头里面的螺丝我一拧，居然断了这货居然还买这么贵,1
294,商品没有什么问题，就是快递员为什么每次都不会送上来，还要跑到楼下去拿？,1
295,mdb怎么拆也拆不开，东西不让看里面。难道里面有鬼？？？飞利浦的人字形螺丝都拆开了，为毛有这种奇葩螺丝钉锁死，你的线不够长，不够粗还不让人拆换了？？？？？？？？？？？？？？？,1
296,盒子不仅破烂不堪，东西都没有包装袋，一看就是被人拆了，有损京东形象,1
297,不好意思 我眼拙 第一次买到一个没有线的插座,1
298,做工一般，按键有点松垮。感觉只有个牌子，对不起这个价,1
299,本来要支持国货，才买个把月就坏了一个插口，让我说什么了！,1
300,其中一个用了几次以后坏了   问售后还得自己送去修  嫌麻烦,1
301,明显是二手的啊 虽然不影响用 但是不舒服,1
302,没用几天这开关就坏了，不管开着还是关这灯都亮着,1
303,狗狗Uo???oU不喜欢，**也不喜欢，我也不喜欢,1
304,让快递放门卫上，结果去拿都没找到！到现在毛都没看到！,1
305,发票也没有，你这是要搞脑子？要我自己出钱吗？我没确认收货，就自动收了,1
306,刚买完就降价20块，真是**呀！质量怎么样还不知道，用过之后在来吧！,1
307,没注意看，竟然是无线的，没法退了，为啥要弄无线的？,1
308,没看到是没有线的，然后退货了，京东配送员给我退了，然后客服说没有看到服务单,1
309,#商家，双十一显示20&mdash;21点下单，送的手机数据线没收到，后业与京东客服反馈了，居然也没有答复。,1
310,#商家，双十一显示20&mdash;21点下单，送的手机数据线没收到，后业与京东客服反馈了，居然也没有答复。,1
311,收到货打开外包装袋一看，封口贴都是开过的，盖子都没盖好，根本不是新的，这是退换货直接发来了,1
312,商品可以，但是快递员不送货上门。京东的快递员越来越不责任了。差评！！！,1
313,一般，插上跳闸了，不知道哪里的原因，不过再用没问题，不过心里还是有点怕,1
314,公牛的品牌还是值得信的过的，但是京东仓库的发货员太草率了，第一次发过来的货大插排内有异物，换货之后，小插排上有脏点和磕伤，不像是新插排，，，,1
315,看到长度1.8才买的，难道这1.8是两个插座接一起的长度？？？,1
316,启封贴明显开过都粘不上了，插座绑线明显自己绑的，别人退完直接发给我,1
317,这是别人用过的，按键脏的擦不掉，不爽，插头没有保护套，像是别人退货的产品。,1
318,还没到20天，开关灯就不亮了，大品牌也有次货。没法说。,1
319,买隐形眼镜，快递来少一件、竟然少一件、竟然不止一次少一件！！！,1
320,下来拿的时候快递已经放易站了，没说放楼下要钱啊，四个小件花了寄存费四块钱，太划不来了。商品挺好。,1
321,这排插是不是真的公牛的怎么盒子的防伪标是印上去的让我怎么刮怎么查询？,1
322,两个插座，大的有点像真的，小的插座@的可能性比较大！！！！！,1
323,插座里面有东西，轻轻摇一下都有东西的撞击声，像是里面有螺丝,1
324,用到现在才发现我只收到一个，不是问老婆不是有两个吗？到现在都不知道少了一个，哪个投诉，这是什么鬼情况,1
325,已经有一个插座内部的白色挡板坏了，插不进去，这也没用几次啊,1
326,@货吧，手机充电器充一晚上电都冲不进去，显示是充电状态，就是杂牌子也不至于这样啊,1
327,预计18号收货的订单，你给我22号送来，还是京东自营的配送，西安货仓发咸阳，你给我整到汉中去，是不是傻？退款不给退，发货不给发，连个提示信息都没有,1
328,外观看起来还行，但是较轻，质量不是理想的好，凑活着用用吧,1
329,为什么要写那么多字呢，这样子真的好累，满九十九才包邮,1
330,商品质量没得说，就是京东的物流，送货时搞破包装，我想问一下，这是快递员故意的吧！希望京东调查下，这种人还能用吗？,1
331,东西是被拆开过的，有点磕碰，磕碰在底座那里，我现在插满了，就懒得照磕碰了,1
332,商品还可以，是正品，物流态度极差，我的电话没接到，直接给我放到一个他们相互勾结的花店里，取件还花了1元取件费！,1
333,要买的人，请看仔细，这是不带插座线的，只是一个插座头，要不是包装拆开了，我绝对会退货！买了一个没用的插座头,1
334,一般，京东快递包装完好无缺，但是产品包装是被拆过的，估计拿别人退过的货发给我？懒得去更换了，凑合着用,1
335,挺好的，就是坏了一个，寄过去还要我出邮费。呵呵，直接把坏的丢了，不想用京东了,1
336,防伪涂层不是涂上去的，是印上去的。我就想问问这可能是真货么？为什么不能给0星？,1
337,公牛的插座不错，但是京东的包装太差，每次都只用一个薄塑料袋，磕损严重。,1
338,整体设计是喜欢的，可是还没用多久就有一个工作状态灯已经不太灵了，有点担心质量,1
339,没收到货！订单却显示已完成，多次询问客服，无应答！！无应答！！不知道东西去哪了！！,1
340,东西是好东西！店铺有点@啊，一样参数的插排，一个贵一个便宜，只是外观不一样！,1
341,从快递包装取出盒子就是开的，封口的不干胶透明贴也是扯开的，接线板没有套在包装袋中，接线板背面污脏,1
342,少发一件货，跟京东联系了一天，没有结果，47元9角的公牛插座都输不起，牛?，大家不要再上当了，赶快给我不上，不然我还要骂,1
343,刚拿出来用，1米8没看出来，和我买的1米5的差不多长。总共4个槽，有一个还不好使！,1
344,怎么两根线都有电，而且插上东西用没电到。@。,1
345,买的两个不同型号的插线板，一个包装齐全有密封，另一个只有一个盒子，没有密封带也没有密封扣，不知道是退换货忘记了还是残次品&hellip;,1
346,在京东买那么多东西，这是第一次碰到包装坏了，看了看物品是新的，没有拒收。插排的插脚上不应该有三个保护套么，为什么没有？第一次给低分，希望京东以后可以改善。,1
347,我这买的插线板有一个坏掉了，没有电，其他的都可以用，发货时检查了么,1
348,买京东产品最闹心的一次，东西还不错，就是发票像挤牛奶，都已经过了正常开票时间了还死活不给开，不逼不开，电话打了N遍，催了N天。,1
349,质量一般，没有公牛的那种感觉，可能是电商产品吧，没有办法，已经买了，将就用吧,1
350,开关电源的时候会对相邻插头的电流有有影响，最还是还以为是我显示器坏了，反复试了之后才发现是插板的问题。,1
351,这是公牛品质吗？第一次收到货，小的的那个开关不回弹，换货，换完之后小的可以了，变大的不回弹。。。,1
352,第一次拿到而瘦冻，有以前饿的插头都会有个套，这个没有，这个连袋子都不舍得装起来，你是有多懒，商品不知道好不好,1
353,图片和实物完全不符，图片上是一大一下，实物确是两个小的,1
354,这东西有点不满意！一侧外壳明显的有打磨痕迹，油漆有二道，肉眼可见色差！,1
355,右起第二个按钮，弹不起来。想想换货的话，还要弄两天。本来买京东就图个快捷，没想到会发个有问题的货。我又急着用，早知道在实体店买了。,1
356,买回来就坏的，单位控制排插，四个灯，有个灯不亮，但可以使用。质量有问题,1
357,公牛的我一直以为很好的，但是发过来的货物表面有很多像油脂的东西，应该是注塑工艺不好导致产品表面不漂亮。可见公牛产品也不怎么样。将就用吧，懒得换了。希望内部质量能够好一点。,1
358,这个插头三个脚有点大，家里的三孔插不进去，我晕呀，不知道是怎么设计的，算了就这样了。,1
359,同样的问题，用的镙丝也是特殊镙丝，一般镙丝刀无法打开接线，难道这寸插排可以不用接线，自带电吗,1
360,公牛插座本身品质还不错，新国标的插座用着更安全放心。但是，为什么我买的插座背后的螺丝被人打开过？螺丝上到处是拧的划痕。一看就是用的普通螺丝刀。真是惨不忍睹。,1
361,这划痕醉了，拍不清，从这个眼一直划到另外一个眼，别人退货的吧。小的有保护套。这个大的没有保护套，上面还绑了两根绳。,1
362,大家的按键都这样吗，按下去之后这么松？来回跑？？？4个按键全这鸟样,1
363,拆开包装还没用，发现有用过的痕迹，污渍、划痕，以前总听说two hand east，本来我还不信，这次领教了,1
364,用了一个月左右，今天突然闻到一胶臭胶味，吓死我，原来这个插座有问题，冲着京东正品，冲着公牛品质来的，怎么会出现这种情况,1
365,买回来一直没用，昨天才用，今天发现四孔插排有的时候不好用，插上电器就闪关，我以为是电器或者我家的插座有问题，结果换个电器或者换个插座都是这样。直接不敢用了，不知道有没有安全隐患,1
366,这个白色的质量和蓝色比差不少，重量轻了，还插不进去，也不知道这是怎么设计的，说是新国产，产品应该越做越好，可是现在的这个感觉好差呀！线的长度没量，,1
367,质量很好，唯一可惜的是我一次几样东西都是分开付钱，不然免邮，这个玩意网点自提还收我三块，可怕，一分，jd的逻辑，一分不能再多,1
368,产品设计偷工减料，如果上排插一排ipad  12W充电器，下排就被挡住，基本上没法再插插头了，所以看着是八位，只能用到四位,1
369,这是大功率专用的大号三插，出租房和普通的红牛、飞利浦插板插不上！插不上！插不上！而且没有说明！没有说明！没有说明！也没有配合转接头啥的！差评！,1
370,拿来这电源开关的灯就是坏的，第一次这样的购买经历！还好检查了一下，只是灯坏了，用还是照样用，懒得换了！,1
371,插板看着还行，但是这个防伪码竟然是打印的，而正品的防伪码应该是贴上去的，而且所谓的&ldquo;涂层&rdquo;，我都快刮烂了也没刮开，因为根本不是涂层，是打印的！所以，怀疑不是正品！,1
372,线芯与描述不符，差距太大，线芯直径不足1mm，与插线板插孔数量极端不匹配，给其他买家作参考，如果用功率小的电器比如充电或者照明还行，如果用烧大功率电器的话切勿使用，就是个适合办公桌上用的插板。,1
373,买下用了不到一个月就出现质量问题 先是开关灯不会亮 再就是就插口失灵  再寄回去 维修 那不扯么,1
374,质量是挺好的，但是设计有问题，导致八位只能使用五位。如图所示。研究了一下，这也不是公牛的错，是五孔新国标导致的问题，现在市面上几乎所有的新国标双排插座都是这样的，只要插上适配器，对面的一位就要浪费掉。要跟公牛说声对不起，我给差评不是怪你，而是希望引起你的注意，关注此类问题，因为现在的家用插座，不用直插式适配器是不可能的，希望在设计上有所改进，比如拉大双排之间的距离，或者推出类似PDU的多位单排插。本来要退，已经上了墙了才发现问题，也不方便退了，已经另购了PDU解决问题。,1
375,心情不好，京东购物全部差评,1
376,一个比一个垃圾，第一个坏了，换了一个更垃圾。,1
377,太贵了，还要自己出邮费,1
378,一买就降价，真是太坑啦京东,1
379,太贵了，感觉不值这个价！,1
380,买了第二天就便宜了20块钱，坑死了,1
381,差评，服务一点都不周到！,1
382,垃圾京东，几天了不发货,1
383,京东太差了，就知道骗人,1
384,配送员素质越来越差劲了,1
385,垃圾京东，一点都不负责,1
386,才买2天就降价10块.一星都不想给,1
387,客服相当垃圾，京东坑蒙拐@,1
388,昨天买完今天就降价，无语。,1
389,买完就降价，还不能保价。无语,1
390,物流真的是太慢了,1
391,掉价也太快了吧,1
392,垃圾京东，选了纸质发票给开电子发票,1
393,货还没收到呢，就降价20，差评,1
394,质量劣质，客服不负责，推卸责任,1
395,苹果的充电器插空很难插入,1
396,价格太不稳定了吧。刚买完 就降价20,1
397,后盖不严有很大的缝隙,1
398,差评，送的那个绑线的东西没有,1
399,"没几天又降价,无语",1
400,商品看起来很粗糙,1
401,双十一一点也不便宜，**,1
402,刚买完就降价了，太#了,1
403,选的3米实际没有3米最多2米，太坑了。,1
404,线长太短了 不靠谱,1
405,拉。圾产品。以后不会在京东买任何东西了,1
406,你就是个辣鸡辣鸡辣鸡辣鸡辣鸡，说真的，京东自营有@，实在想不明白！能不能不要那么坑呀～～～请中国企业给力点行不？？？,1
407,非常遗憾，收到才发现没线,1
408,差评，降价严重，升价严重。,1
409,刚买就降价，垃圾,1
410,哎呀我的天，插口紧的不行，产品太次,1
411,京东破B玩意 一天一个价 垃圾,1
412,第一次遇到自营预计时间没有到的，很不爽,1
413,一插上去就破裂漏电，后悔买的太多,1
414,一插上去就破裂漏电，后悔买的太多,1
415,购买后，发票一直收不到，非常不满意,1
416,现在京东的东西越来越差，昧着良心，卖@货！,1
417,东西可以京东太差劲,1
418,什么玩意我都不想说什么了果断扔掉,1
419,非常差，降价太快，以各种理由拒绝报价,1
420,收货时袋子是开封状态，商品的包装有严重破损。,1
421,不好 真的很糟糕 很糟糕,1
422,京东的东西都是二手的，谁买谁后悔，#店铺,1
423,垃圾，说好的发票也不开，各种理由推脱，,1
424,一打开为什么有根屌丝。。好像是二手的,1
425,那个开关按钮太松了，不知道是不是次品,1
426,快递员的态度真的差，那表情我像欠他几百万一样,1
427,差评了，打开来盒子就是打开破损的状态,1
428,刚买2天就炸了，太危险了，幸好人离的远,1
429,差评，昨天60多买了，今天就降价到40几，不值,1
430,非常差的服务，昨天买时也没有提示今天价钱下降。,1
431,京东超市的商品售后还是比较差的。大家谨慎购买,1
432,质量很差，不到半个月坏了一个,1
433,昨天刚买的今天就降价，真是太过分了,1
434,这包装也是没谁了。是从垃圾堆里给捡回来盒子吗？,1
435,买时候60多，刚买完就降价到40多，非常不爽,1
436,昨天买58.9  今天就降价49.9  太坑了,1
437,包装是开封的，真的很烦这种商家，拿退货唬弄消费者。,1
438,差评，服务态度很差，不会帮你解决任何问题,1
439,快递太慢，太差劲了，打电话还不接。,1
440,太差了，用了一次就不能用了。,1
441,买了两次都是79.9，太伤心了，价格浮动太大了,1
442,快递超级慢，跟着一块买的东西都到了，这个还迟了好多天,1
443,线有1.8米吗  差的也太远了吧,1
444,竟然有一个插排指示灯是不管用的?太坑了,1
445,刚到就给我降20也太坑了吧,1
446,这个差评给京东，发票不能填写税号，和工作人员说了不理人，牛什么牛！,1
447,很想知道买插座还送传单，还一次发这么多？？？？差评,1
448,我刚刚卖了79.9.他们3天降到59.9.。好坑的京东。一星是给快递的。,1
449,有被用过，嗑碰的痕迹，很失望,1
450,京东这么**的平台，客服人员是干毛线的，**服务,1
451,配送服务太差，没收到货直接签收，也不电话告知,1
452,线和排插一起才够1.8米，垃圾得很,1
453,打开时候最里边包装盒是被撕开过的，破损严重,1
454,差评，还有一包现在还没发货，618买的。价格也比现在贵,1
455,#，好好的牌子被你们做成这样，最差的一次！,1
456,差评，第一笔差评，买完第二天立刻打了7折,1
457,下完单就降价，客服的意思爱买不买，牛气哄哄，差评,1
458,原来卖54.5元我秒杀的49.5元然后买完我发现邮费6元还是54.5服了欺骗我们感情,1
459,一插就跳闸，还不如杂牌子，垃圾,1
460,速度太慢了现在还没收到货，无法体验只能评1分,1
461,现在京东太让人失望，保价就是骗人，有同事退了600多，到我这里算下来恨不得补几十块。。。,1
462,现在京东太让人失望，保价就是骗人，有同事退了600多，到我这里算下来恨不得补几十块。。。,1
463,还没用，边上就鼓包了，质量太差,1
464,假的，京东都是垃圾,1
