,content,score
96,之前都是用得公牛比较多，这次无意间看到飞利浦的拖板，就买一个试试，听说飞利浦以前还是不错，希望这次不要让我失望,3
97,第一次送来的有瑕疵，还好京东服务好，申请换货后很快生成了新的换货订单，事情完美解决。不过作为飞利浦这种大牌公司出厂产品出现明显的瑕疵确实不应该。,3
98,不错，很好用。就是插座插孔与插孔距离太近了，说是十位，能插6个都不错了，很反人类的设计。,3
99,还可以,3
100,质量非常一般，就当消耗品了吧。虽然看着做工不错，之前买过两个，用了不到2年，都有各种小问题。,3
101,比玛雅的差，主要是占地方，一个要占一个半孔位，就等于废了。玛雅的就好的多。插在墙上还行。,3
102,我想问一下知我者谓我心忧,3
103,我想问一下知我者谓我心忧,3
104,中间两排孔距要是再远些就好。,2
105,坏了，京东立马给换新的。,3
106,好啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3
107,凑单买的的，半价送货到家,3
108,不想好评全部都是一样的,2
109,还还没有用不知道好不好,3
110,质量还算可以吧！,2
111,要很大的力气才能插进去,3
112,老牌子，先用着吧,2
113,飞利浦的这个做工是真不咋样。。。,3
114,馬馬虎虎吧，馬馬虎虎吧,3
115,东西质量很好，包装太简单了,2
116,第二次购买了 很好,2
117,这个飞利浦开关，不知是真是假还没用,3
118,刚买回来就这样，希望没其它毛病了，懒得换,3
119,东西还不能  用起来也很方便,2
120,还行吧，日后再说,3
121,还没使用，应该还可以啊,3
122,还好啦还来了哈喽和思考思考,3
123,看上去质量一般般,3
124,#名不虚传。,3
125,还没用，不知道怎样,3
126,还没用，不知道怎么样，不过挺便宜的,3
127,这价格也就这质量吧，很轻，希望没问题,3
128,表面做工比原来的毛糙一些。。。。。。,3
129,一般般吧，一般般吧一般般吧,2
130,就那样吧，没有什么好不好的,3
131,线短了些，用用看产品怎样,3
132,防伪码 验不出来 不知真 伪,3
133,还行吧 双眼插座的间距太小要打架,3
134,都知道是贴牌的就行，质量嘛就不讲究了,3
135,平常48元一个，双十一前每个99元，是否抬高价格？如下图,3
136,还没用，买来备用的，看着还行,3
137,包装袋和插座的气味刺鼻，放在阳台晾一下还有。,2
138,一般一般一般，还没用，不知道质量和安全指数,2
139,总体来说仅仅过得去而已........................,3
140,看着还行，还没用，用用再说吧,3
141,线长绝对不到1.8米，估计也就1米5多点,3
142,已经收到货了，哈没有使用，应该是真货吧！,3
143,不知道是不是正品，先用着吧。希望不是召回的那批货。,3
144,开关会产生电弧，电表旁边的空气开关总是跳闸,3
145,客服一问三不知，干。,3
146,外观挺漂亮的！！！,2
147,还可以，，，，，，，，，，，，,3
148,没有三米吧,3
149,正品,3
150,行,3
151,太紧了，一般般,3
152,质量很一般,3
153,线长标称是3米！收到的最多2.6米！还是京东自营呢！,3
154,没有公牛好 做工以及按键体验 希望能用的住,3
155,"外表可以,内部做工很一般,焊点不饱满",3
156,还行吧,3
157,一般般,3
158,还行,3
159,能用,3
160,好？,3
161,好,2
162,一般,2
163,还没有，应该还可以吧,3
164,帮公司买的,3
165,扎实，后重感,3
166,扎实，后重感,3
167,假的,3
168,还行,3
169,质量不错,2
170,好没有质感,3
171,还没有用,3
172,还行吧,2
173,线哪有1.8米,3
174,办公必备,3
175,还行吧，就那样,3
176,谁能告诉我这个有1.8m?,3
177,差不多,2
178,屁轻,3
179,一般般,3
180,以后记得货到了，先验货，别太相信京东。直接就用！,2
181,有点脏也花 不知道新旧。买错了 我要独立开关的,3
182,8个孔位只能用4个。。。。。,3
183,2孔之间的距离太近，手机充电器基本上就能插一个。,2
184,还行，质量一般,3
185,质量没问题,3
186,一般,3
187,可以吧,2
188,一般，还行,3
189,好,3
190,呵呵,3
191,靠谱,3
192,还不错,2
193,一般,3
194,一般,3
195,一般般吧,3
196,绝对！肯定！没有3米！,2
197,一般,2
198,请问这个是假的飞利浦吗？这做工你出的了手。可真是在砸自己招牌,3
199,那个灯好烦呀,3
200,感觉做工没有很细致 一般吧 还没用 反正凑单买的,3
201,还可以。线加上插排一共才是这么长，线不够长度，,3
202,还行吧，不知道会不会影响上面两孔的使用，且价格有点高,3
203,除了间距大，也没什么值得评论了。感觉对不起这个价格。公牛这个价位的比它好太多了。,2
204,还可以  背版有铁点漏出 不知道干嘛的 会不会有危险,3
205,质量得用一段时间才知道，长度没有一米八的，175撑死,2
206,商品可以 就是料花太多了 也不知道工廠方面怎麼那麼隨便,3
207,震惊了，居然是一年前生产的！！！！！！！！！,2
208,帮别人买的，没用，但拆开看了，质量一般，有毛刺&hellip;&hellip;,3
209,"号称3米，都不够啊，你这个飞利浦的是2米8啊，我另外买的公牛也是2米8,就是说你们的3米都是2米8咯？！",2
210,还行吧，开关离插孔太近了，稍微大点的插座就把开关压住了&hellip;&hellip;,3
211,大品牌，说心里话就是冲着品牌买的，看到短信挺失望，做工还可以，外观设计真的很丑陋,2
212,大品牌，说心里话就是冲着品牌买的，看到短信挺失望，做工还可以，外观设计真的很丑陋,2
213,包装简陋，还有那安全保护门，就怕它老化阻碍插头插进去，其他总体不错,2
214,还可以，这是这个开关太靠近插座了，大点东西一插就把开关盖住了。,3
215,刚装上，本想挪一下插口，谁知道一拔就**打火了  嘭的一声。哎。,3
216,相对的两个双插距离太近了，家里用的火牛一插就占了两三个孔位，设计应该再走心点,3
217,本身是不错，但螺丝是Y型螺丝，一般家里哪有这个，需要拆开还要另买工具。增加了好多成本,3
218,看质量应该还可以，就是不晓得这个飞利浦和显示器的飞利浦有几毛钱关系，这设计不太符合中国国情，希望改进一下中国制造,3
219,快递极速。商品给人的感觉，就还可以。但现不清楚质量的问题！待用过之后，才能让人知道！,2
220,双孔之间的距离太近了，导致稍微大一点的双孔插头就没法在同一排同时使用，需要三孔与两孔间隔开来，才行。如下图&darr;&darr;&darr;,3
221,东西一般，就是图个便宜,3
222,送货龟速，这可不是京东的风格啊,3
223,性价比不是高，性价比不是高。,3
224,有一个问题，设计师是不是傻？还是我傻？这个挂空怎么用？???????,3
225,货是好货，但包装是破的！！,3
226,一般，实际不是飞利浦的,3
227,线有点短线有点短线有点短,3
228,确实比小米的差那么一点,2
229,双十一竟然还贵了3块钱，信誉在哪里？,3
230,插孔不是太好。便宜没好货啊,3
231,刚买就降价，这是闹哪样。。。,3
232,有点小贵，只要质量好，就好,2
233,边角做工有点毛躁,3
234,个别插口接触不良,3
235,价格越来越贵了，面积小。,3
236,刚收到货就降价,3
237,开关与插座间距有点小,3
238,还不错，价钱稍微贵了点,3
239,飞利浦的品牌，做工也不咋地,2
240,插在墙面上不是很稳固,3
241,还好，贵了点，包运费*块,3
242,物流没有包装......送来直接坏了一个,3
243,这插座设计不合理,3
244,说有小礼品，收到后却说送完了。,3
245,我要的纸质发票呢？,2
246,我要的纸质发票呢？,2
247,一般设计的一点不好,2
248,两孔插座不好插，,3
249,两孔的不能并排插,3
250,插头位置不合理,3
251,贵了点，总体还行,3
252,线还是短了点感觉不够三米,2
253,没有见到东西，京东就自动收货了，,3
254,不实用，和家里插口不配,3
255,掉了一个按钮，自己又拽上了,3
256,线略微短了一点,3
257,买时说是可以抽奖的，结果抽到一块钱，一直没有给,3
258,一般般，没有公牛好，不值,3
259,还行吧，就是双十一物流速度慢,3
260,有个指示灯不知道为啥有问题,3
261,第一个按钮按不下去，能换货吗？,3
262,货物已到，东西不错，就是包装袋破损很厉害,3
263,这个东西还可以，就是有的贵,2
264,活动价钱买的，东西一般般，没有以前好了,3
265,还行，但是为什么不按照订单开发票？,3
266,实物没有描述的好！,3
267,一般，那个防儿童的有点不紧,3
268,做工一般，外壳有轻微划伤。,3
269,没办法挂起来，难拆死了,3
270,做工不怎么样，没公牛的好,3
271,感觉有些单薄，不如之前的厚重,3
272,不咋地，插了插座就帽火星子，哎,3
273,方向反了，不能用一直闲置,3
274,用了三孔，两孔就无法使用,2
275,空调三脚头大，插不进去,3
276,插头有点瑕疵，有两个坑,2
277,二手跑不了了只要不坏就行,3
278,质量不是最好，但是基本满意。,2
279,有几个口都插不进去，应该是贴牌的。,3
280,大一点的插头插上去会压着开关。,3
281,质量一般，插口设计不是很合理,3
282,二孔比较差，感觉有点不顺,3
283,质量还行，就是改换的报账发票迟迟不来,3
284,根本没有一米八，但是还够用,3
285,根本没有一米八，但是还够用,3
286,没想到空调的插头不能用。。。郁闷,3
287,不是原厂生产的，是代工的，做工一般般,3
288,产品有质量问题，不过换了后没有发现,3
289,还好还好，给个好评，就是价格有点高,3
290,一般般把  那么多孔也没什么作用,3
291,线长没有三米，稍微短一些,3
292,做工很一般，贴牌商品，不咋滴,3
293,买完就降价了 还不给保价 鄙视中??,2
294,不够人性化，居然不能自己接线,3
295,做工一般，有一大股电工塑料气味,3
296,买贵了，质量也一般，没办法,3
297,买来就有个孔是坏的，也懒得换了,3
298,才用了没几天，插孔已经坏了一个,3
299,这质量&hellip;&hellip;急用来不及退了,3
300,质量很一般，比*牛差远了。,3
301,和以前的标签不一样？哪个才是？,3
302,东西蛮实用，但是有些插口型号对不上。,3
303,表面脏，也有刮痕，不会是二次销售吧,2
304,看照片有开关指示灯，实物没有。,2
305,产品不错，就是行为不好，活动前连续涨两次价,3
306,两个插孔距离太近了,3
307,东西一般吧，里面有杂物异响，不过幸好解决了。,3
308,买了两个了，发现两二孔与按钮距离太近,2
309,质量一般，已经有一个开关不太灵敏,3
310,品控一般，性价比不太好，看重了品牌和功能,3
311,一般般，三孔跟两孔的不能同时使用,2
312,有塑料味。感觉质量还不如小米。,3
313,中间距离小了点，两个电源靠在一起插不进去。,3
314,用了一天，秒杀价买的，不知道买的贵不贵，，，，，,3
315,长度好像比之前买的别的1.8米的要短一点,3
316,厂家不地道，同一个型号分出多种价格，还搞什么随机发货，呵呵,2
317,商品的线确实不够3米。加上线板的长度也就2米9,3
318,线上有的凹进去了，里面线都看的见，,2
319,物流很快，接线板做工一般般插拔不是很顺手,3
320,每个插孔都插不严。接触不是很到位。,2
321,说实话  我感觉像是假的  商标都是歪的  怎么回事,3
322,这板也太大了吧，只是便宜一点，算了。,3
323,送过来就有一个按钮掉了 急着用就懒得换了,2
324,排插上面好多划痕，像是别人使用过然后又退货的,3
325,真的不是想黑京东，查了两遍，为什么查不到？,2
326,品质没问题，但是选错开票公司客服不让换发票抬头,3
327,三空和两空的正好挡着，感觉设计不太合理,3
328,东西还行，就是广东到海口速度太慢了，居然要三天！,3
329,质量一般般，同事插几个插头容易跳闸。,3
330,为啥收到的不是新款，?,3
331,整体做工比较粗糙，塑料比较廉价的感觉。,3
332,一般般啦，位置太窄，设计不合理。,3
333,线远不足3m，比1m8的线长不了多少,2
334,还可以，就是价格跟闹着玩似的，涨涨跌跌，买贵了,3
335,看评论别人买的都有防伪标识，为什么我买的没有？？,3
336,塑料边沿都可以割伤手，飞利浦的做工有必要改进。,3
337,二极插口都放到中间，导致插变压器时候都挡住了,3
338,最右侧开关键是按下去的并且无法反弹回复，第一次在京东买东西就是这个质量？,2
339,距离有点近，质量不错。希望开关远一点。。。,3
340,两孔和三孔的不能同时用，一般吧,3
341,三角插孔不是国标的，为什么我的空调插插不进。。。。。,3
342,还是比较好用，就是有一颗开关灯会亮,3
343,东西还不错，就是看到差不多的东西过几天就降价到只有一半价格了，心里郁闷,3
344,产品不错，唯一不足的是气味不好，有点呛人。,3
345,这种设计还行，就是买前对长度没预计好,3
346,线有胶臭味，其他还好，价格相对低。。。。。,3
347,比较轻盈，开关和插孔位置较近。包装味比较重,3
348,挺好唯一不足就是你摇一摇里面好像有颗小螺丝掉了。,3
349,买完跌了1/3，还不给保价,3
350,做工越来越差了，，，，,3
351,插座间距不够，有点小，其他没毛病,3
352,不好，在京东买了几个插座，指示灯都有问题,3
353,竟然插头和墙上的插孔不匹配。。。最后接在了红牛上将就用,2
354,说好有小赠品，收到却没了。又支我找京东，我又不是冲小礼品买的。,2
355,跟4个的，一点点区别都没有，完全是摆设,3
356,感觉俩插口位太靠近，设计上还是有缺陷。,3
357,包装过于简陋，面板上有划痕，不太符合飞利浦的把关质量,3
358,线还是很短，不好用，用几天它就又要坏,3
359,插座只有2.73米加头2.8米不到，差了这么多，第一次对飞利浦感到怀疑,2
360,按键太靠近插孔 有点不方便 设计不够巧妙,3
361,坏的,2
362,我的发票呢？,2
363,一般般吧，价格贵了点,3
364,太占地方了，其他还好,3
365,东西还不错，就是用了两三天，灯坏了，一直亮着,2
366,包装简陋，压仓库的东西摸了一手灰，代工贴牌的产品！,3
367,做工一般，和没有图片那么好看，线有点短。,2
368,运气不好，买回来就是坏的，不能给满分了，不过在京东换货很方便，上午申请，下班前就给换新的回来了,3
369,插头总往外掉，插不紧,3
370,其它还可以就是这个灯不亮 摇晃还有哗啦声,3
371,不咋地,2
372,质量一般吧,3
373,有点贵,3
374,间距有点小了,3
375,做工有点次,2
376,比想象中的要大一些，有点宽了，要是窄一点就好了,3
377,想不到1.8米这么长，吓到了我了，连床架都拉不到。,3
378,电线应配1.5mm2更好些，觉得插孔不人性化,3
379,说好的发票呢？,3
380,插口有点紧,3
381,怎么又降价，之前买的时候就是秒杀，现在还是秒杀，居然价格又降了，后悔买那么早了,3
382,这线有1m8  那我不是2米2？,2
383,有一点问题，一个两口的有点问题&hellip;&hellip;,3
384,不好用，插孔距离太近。不能完全发挥他的作用。,2
385,其他还好，就是有个灯不亮，品控待提高。,2
386,不好用，两个冲电器并排都插不上，不实用。,2
387,有点失望，是贴牌代工的，还好**券买的，用着还行,2
388,只能说一般般,3
389,整体使用效果还不错，但是开关与插口距离太近！,3
390,感觉有点贵了,3
391,价格有点虚高,2
392,包装太差劲！竟然是胶袋直接包装的，外加一个纸盒包装倒挺好的！其他还好！！！,3
393,已经坏了,2
394,插的不牢固,2
395,里面有个螺丝松了，摇起来一直响，质量有问题,2
396,线不够1.8米,2
397,感觉设计有点问题，三口跟两口不能同时插&hellip;,3
398,竟然少了个按钮。。。。。,3
399,飞利浦插排其实一般般的啦，代工是广州昊达，以前还不合格过，醉了,3
400,包装还是太简陋以至于换了一回货还是这样 但零件里面有凑合用,3
401,今天货到了，把旧的换下来试了试，刚插上插座就帽火星子，感觉上当了,3
402,大部分相邻的空位都无法一起用  设计的没有那么合理,3
403,开关和插排孔之间的距离较近，有的用电器有些干涉。,3
404,设计得有问题，两孔查上后就不能用三孔。。。。。。。。。。。哎,3
405,现在京东物流怎么回事 包装袋全是破的 然后3米的插座是有划痕的,2
406,插口离对应开关的距离有点短，大插头会把开关遮盖,2
407,没啥用，图片只供参考，然并卵&hellip;&hellip;,2
408,质量一般，用料一般，按开关键底板居然会鼓出来。,3
409,一直关注着，前几天说今天要秒杀，结果等到秒杀时，居然秒杀还是原来那个价！喜剧了,3
410,插不进去，小了一圈。我是找美的还是找飞利浦？,3
411,插孔的设计感不错，但是真心属于鸡肋，插头一多就是浪费,3
412,做工好，但是感觉体积较大，开关的蓝灯有点碍眼睛。,3
413,好价，只是可惜了两个插线口距离太近，实在是说不上实用,3
414,"边角稍利手，对不起这品牌的品质
给我感觉瞬间降低这品牌在我心中印象",3
415,不好。。。两位插口和三位插口离得太近，不能同时使用,2
416,快递居然不上楼，还让人下楼取。京东物流的服务全国各地有这么大差异！？,3
417,买了三个，有两个都没事，有一个没有问题，开关没反应,3
418,怎么有点塑料的味道，有点刺鼻，放到阳台几天看看,3
419,"按键与插孔距离有点近,路由器的插头已经压到按键上了",3
420,可以，只不过开着时候一直灯亮的，浪费电,3
421,线长不到1.8米，稍微短些。,3
422,一般般的插座一般般的线，就这么回事吧，间距太小，不太好,3
423,其中有一个插口电流断断续续的，因为个人原因退货不方便就由它了,2
424,买的一米八的线，结果可能不到一米二，懒得退货了，将就用吧！,3
425,插班感觉还可以，就是线太短我想应该没有1.8米，,3
426,看着还行！就是孔太紧！也不知道是不是设计这样的,3
427,好东西被包装整坏，大品牌好。就是想不到京东也会用塑料袋包装电器类产品。无语。,3
428,东西质量没什么问题，就是插孔和开关设计离的太近了！,3
429,"设计有明显问题,同一组三孔和两孔不能同时用!不值这个价!",2
430,对比了公牛的排插，还是差了点。另外在飞利浦官网上查不到这个产品，后来了解到，贴牌产品。,3
431,孔距太小，导致虽然8个插孔，但实际用起来也就能插4个,2
432,插座质量挺好的，就是京东618活动期间送货太慢了，整整推迟了三天！,3
433,线缆上有一尘灰覆盖着的，不会是二手的吧？插板上没有灰尘，,3
434,时不时不通电，拆开发现零线虚焊，懒得换，自已焊了，,3
435,间隔太小 只能一个隔一个插 这么多插孔浪费了，其他还行,3
436,还行吧，价格波动太大了，一下降这么多，上次买贵了十多块钱，#,2
437,"冲着飞利浦的牌子去买的，结果：
是个贴牌货，根本不是飞利浦公司的。
这种东西建议京东自营不要误导人！",3
438,冲这个品牌来的，插座做工一般吧，插头插入不怎么紧。,3
439,设计不合理&hellip;&hellip;有些插头插下去会摁到按钮&hellip;&hellip;,3
440,快递极速。就是喜欢京东的自营商品！但有时也是有慢！商品也有不好的！,2
441,插座设计不合理，稍微大点的插头插上后，就挡住了开关按钮。,3
442,后面挂墙根本就没法用，不知道设计那个有毛用，早知道买带耳朵的了,2
443,配送物流很快，但是包装实在简陋，连个减震垫都没有，就不知道一路物流过来有没摔坏！,2
444,质量很好，但是孔位排得太近了，线有点短，勉强够。,3
445,插孔有点小，买的装饰灯，是圆形的两项插头，插不进去,3
446,这个不知道为什么插头不能拆装，如果坏了没有办法换插头。,3
447,飞利浦的东西还是不错的，就是价格也不便宜，当你每次需要的时候他就搞一下，特别降价，其实根本没讲,3
448,说明书是旧的，纸是熟。包皮有破损，真担心内部有问题。,2
449,质量堪忧，没用几次开关就失灵了，而且两个开关都失灵,2
450,外观挺好的，就是设计太反人类，两脚和三脚的不能一起插啊,3
451,灯有点亮，晚上快成小夜灯了，不喜欢亮的就放不了卧室了,3
452,有点不太实用，虽然有一个三项一个两项，但是并不能同时用,3
453,开关这设计的位置，上面插个用电器了，开关自己就被摁关了,2
454,设计反人类，插到中间就不能插旁边。两排再离远一点就好了。,3
455,虽然有点小瑕疵！但是还能用！冬天了天气冷了东西容易摔坏配送的时候长点心！,3
456,"不知道为什么,开风扇,电脑就鼠标键盘就暂时失去连接,点不了",2
457,这个1.8m并不是指线1.8米，1.8米是包括排插和线的长度。排插都占了20厘米了。,2
458,孔位和控制按钮隔太近，插头接上就压到按钮了，开关形同虚设,3
459,收到一个角就有磕碰的痕迹 应该是快递分拣是弄的吧  虽说新的 但是还是心里不舒服,3
460,东西是好的，但是面板上好多划痕，这是全新的吗！挺贵的东西却这样，总让人不舒服,3
461,做工一般，贴牌货，设计一般，插头大容易碰到开关，贪便宜不好,3
462,没有按时送～～～～～～～～～,2
463,插线板不错?大品牌还是值得信懒得！就是有些划痕，感觉像二手货，物流包装太差劲了！,3
464,开关控制和三角插座之前是不是设计有问题。三角的插上去就压住开关了。。。,3
465,没包装好吧，就一个袋子放的，也不怕摔坏，底部有划痕，有污渍，一点也不像新的,3
466,拖线板根本没有一米八，和广告还是用差异，不知道质量怎么样，使用一段时间后续再追评,2
467,东西不错，就是线太短，说好1.8米，目测也就一米多一点，很短的！！！,3
468,不好的地方就是算米数竟然是和插排一起算的，严重怀疑长度不够的。,3
469,明明是分控的，却有一个不可控，急着用，懒得退货了。感觉砸飞利浦的牌子。,3
470,有一个按钮坏了，虽然能用，但是感觉有点不爽，价钱也不贵，懒得换货了！,3
471,总体还行，就是线材有污渍，功能不错。怀疑二手退货或者库存,3
472,别的都好，就是太长了吧，四孔的长度可以是公牛的五孔的那么长了。,3
473,"中间两孔间距太小,需要改进 毕竟现在大家使用充电器两孔的比较多",3
474,买了两个飞利浦插座，其中一个有个类似螺丝东西在里面，摇动的时候会听到声音。,3
475,"很实惠
但插孔很难插进去，有东西卡着一样，用时间长了可能会坏",3
476,材质一般，有地方开裂，客服说她不负责。大过年的就这样用吧,2
477,设计这个插座的人一定是，三项和两项的不能一起用，感觉一点也不好用。,2
478,两孔和三孔的距离太近，不能同时用，用时不方便，设计有问题,3
479,飞利浦的线材，用什么材料？散不去啊，类似雨衣那个塑料味,2
480,价格不错，但设计有问题，两排插孔离得有点儿近，非标准的插头并排插不下。,3
481,挺好的，就是两孔的位置太近了 两个手机充电器没发插在一起,3
482,用着还可以，材料不是很好，小米的一点塑料味都没有这个还一股臭味,3
483,我也是**，这两排隔那么近我居然还买，产品设计有问题，实际利用率就是50％,2
484,接线板还行，就是三角插头保护套质量太次，一拔就碎了，以前从来没遇到过,3
485,都是**设计！插上了上面两孔的不好插，甚至有些大点的根本插不进！,3
486,做工一般，内部连线是直接锡焊的，没有过孔后焊接。,3
487,这插座的设计是真的一点都不合理，应该把二孔安排在按钮外面，像我的ipad充电器都插不进去,3
488,做工太次，就是代工的，贴牌的，价格有些贵，相对公牛还是差几个档次&hellip;不会再买,3
489,应该不差，实惠。。。。。。,3
490,不太稳，我又是用来连接冰箱的电源，所以不得不拿透明胶粘住&hellip;&hellip;,2
491,物流挺快，极性检测灯一直亮，换了一个还是一样。正常应该不亮，不换了，就这样用吧，减克星吧,3
492,这个插线板，设计不合理，插上充电器会遮挡住开关，不符合大品牌的地位。,3
493,孔是足够，但是两排距离太近，稍微大一点点的插头一插对面的插头就没法用,3
494,还行吧， 不过插了三项的就插不了两项的插头了，也就是说最多只能插4个插头。,3
495,插孔插入费力卡壳；开关距离插孔太近，头大的插头插不上；外壳薄。,3
496,打开包裹，是一个插座和一个包装袋，插座在包装袋外面。下次别发包装袋了，环保又省成本，反正你们又不把产品装进去,3
497,东西挺好的，就是这个空间有点布局不大合理，有十个孔，实际上，差不到十个孔,3
498,分项开关的距离设置有些不合理，像我图中的充电器插下去就会盖住开关，原来的安排全作废了。,3
499,晃动起来有声音懒得折腾了，希望耐用吧，老老实实不插大功率东西希望不会出事，为啥按键要设计成蓝色的?,3
